category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Engineering_Development,Repair Technician: Roofing*****,Bone Dry Roofing,"Multi Location Columbus, Ohio Sarasota, FL Sarasota, Florida",,$18-$30 /hr,2025-12-04,,,,1. High school diploma or equivalent 2. Valid driver's license 3. Pass a background check 4. Must be able to lift 50 lbs. 5. Must be able to climb a ladder safely and work at elevated heights on roofs and inspect attics ...,https://jobright.ai/jobs/info/69328639764507023d1af333?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Bike Technician,Retail,"Palo Alto,CA,US",,Mike's Bikes,2025-12-04,,,,"1. Ideally 1+ years of experience with bicycle maintenance 2. A quick learner with technical aptitude and great communication skills 3. Detail-oriented with strong problem-solving abilities 4. Comfortable working with your hands and using tools regularly 5. Physically up for it! Lifting bikes, climbing ladders, and moving around the store is part of the gig ...",https://jobright.ai/jobs/info/693243eea0dde7020e2e4e98?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Storage Maintenance Technician,Coast Property Management,"Everett, WA, US",,$26-$27 /hr,2025-12-04,,,,"1. Able to apply common sense understanding to carry out instructions furnished in written, oral, or diagram form 2. Previous experience in property/storage maintenance preferred 3. General knowledge of painting and drywall patching 4. Minor appliance skills 5. General knowledge about building equipment ...",https://jobright.ai/jobs/info/69323eebf131d96e4845a126?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Equipment Engineer - Regional Shop Locations (TX, NC, OR)","Building Material
Construction","Multi Location Mebane, NC Fort Worth, TX Portland, OR",,Kiewit,2025-12-04,,,,"1. Has obtained an undergraduate AS/ BS degree in Diesel/Automotive Technology, Heavy Equipment Technology, Mechanical Engineering Technology, Construction Management 2. Strong work ethic – Willing to do what it takes to get the job done 3. Strong organizational, time management and communication skills 4. Strong attention to detail and ability to focus on multiple projects at once while prioritizing tasks 5. Willingness to travel and relocate as required ...",https://jobright.ai/jobs/info/69325161a0dde7020e2e59cd?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,DFM Valor Engineer,Rivian,Multi Location US-CA-Palo Alto US-CA-Irvine,,$77800-$97300 /yr,2025-12-04,,,,"1. B.S. in Electrical Engineering, Manufacturing Engineering, or a related field and equivalent experience 2. 1–5 years of hands-on experience using Valor DFM tools (Panel Design, DFM Analysis) 3. Familiarity with IPC standards (e.g., IPC-A-610 Class 3) 4. Basic understanding of PCBA manufacturing processes and common component placement constraints",https://jobright.ai/jobs/info/693250d7a0dde7020e2e5956?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Tire Technician (Ladner),Fountain Tire,CA-BC-Delta,,$20-$26 /hr,2025-12-04,501-1000,,,"1. Someone with previous experience would be great, however we are willing to train motivated individuals with a positive attitude 2. A working knowledge of passenger and light truck tires, specialty tire services and wheels is an asset 3. A customer-service focus with the ability to develop and maintain effective relationships with team members and customers 4. A keen attention to detail 5. Ability to maintain a valid driver’s license and provide a satisfactory Driver’s Abstract ...",https://jobright.ai/jobs/info/6932577b764507023d1ad646?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Frontier Internet,"POMONA, CA 917665432, USA",Cable Splicer,,$23.85-$45.01 /hr,2025-12-04,,,,"1. Must possess, at time of appointment, a valid California class “C"" driver’s license. 2. If required at the assigned job site, must demonstrate proficiency in the operation of a vehicle equipped with a standard (manual shift) transmission. 3. May be required to obtain a valid California Class “A” driver’s license, after appointment, to meet vehicle or equipment operation requirements. 4. Legally required Criminal Records Check – Employee will be required to be fingerprinted and pass the Depart",https://jobright.ai/jobs/info/69324ccdf131d96e4845acf0?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Construction
Facilities Support Services",Electrician - Dayton,US-OH-Vandalia,,,2025-12-04,,,,1. Valid driver’s license to drive company vehicle. 2. Basic knowledge of electrical systems and wiring. 3. Ability to use hand tools and power tools. 4. Proficient in the use of test meters and other diagnostic equipment. 5. Excellent analytical and problem-solving skills. ...,https://jobright.ai/jobs/info/693241ebf131d96e4845a3a0?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Mechanical Engineer,,"Richland, WA",,Hanford Tank Waste Operations & Closure (H2C),2025-12-04,501-1000,,,1. Bachelor of Science (BS) degree in Mechanical Engineering or related technical discipline 2. One (1) years of related experience for Grade 15 3. Two (2) years of related experience for Grade 16 4. Five (5) years of related experience for Grade 17 5. Ability to execute tasks with minimal oversight ...,https://jobright.ai/jobs/info/693249a4f131d96e4845aa3f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Electronic Technician (I - III),Halliburton,"Fort Lupton, CO",,$22-$53 /hr,2025-12-04,,,,1. Candidates who are not legally authorized to work in the United States will not be considered. Halliburton will not sponsor applicants for work visas for this position. 2. A high school diploma or equivalent and 1 year of experience in an electrical field are required. 3. Must possess a valid driver's license.,https://jobright.ai/jobs/info/69324f99a0dde7020e2e5842?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Engineer-In-Training 1 - Structural,Stanley Consultants,Hybrid,,$70600-$88600 /yr,2025-12-04,501-1000,,,"1. Bachelors of Science degree in Civil Engineering from an ABET accredited 4-year College or University with a major emphasis in Structural Engineering. 2. Satisfactory grades in engineering coursework such as structural steel and reinforced concrete design, and finite element, seismic, dynamic and structural analysis. 3. 0 to 2 years of relevant experience. 4. Possess EIT, or able to obtain EIT within 1 year. 5. Have excellent written and verbal communication with clients and team members. ...",https://jobright.ai/jobs/info/693219684c474121999f6dee?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Electronics Data Entry and Testing Technician,Dynamic Lifecycle Innovations,"Hendersonville, TN",,$19-$21 /hr,2025-12-04,,,,"1. Interest in electronics and how they work 2. Good attention to detail and a strong work ethic 3. Ability to work on your feet for up to 10 hours per shift 4. Able to lift, carry, push, and pull up to 50 pounds frequently throughout the day 5. Comfortable using basic hand tools and following established safety procedures ...",https://jobright.ai/jobs/info/693244a6f131d96e4845a609?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Longo Toyota PDI Technician - Overnight Shift,Retail,"Multi Location El Monte, CA Longo Toyota US-CA-El Monte",,Penske Motor Group,2025-12-04,,,,"1. A high school diploma or equivalent; some vocational training in automotive desired 2. Knowledge of automotive repair and maintenance required; and mathematical principles (adding, subtracting, dividing, multiplying, and percentages) and application 3. Ability to operate manual transmission vehicle; read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals; determining causes of operating errors on vehicles and deciding what to do about i",https://jobright.ai/jobs/info/69323578948dde73ff906874?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Mechanical Ground Support Equipment Engineer (Early-Career),Millennium Space Systems,"El Segundo, CA",,"$66,300-$97,500 /yr",2025-12-04,501-1000,,,"1. Bachelor's degree in Mechanical Engineering, Aerospace Engineering or equivalent working experience 2. Methodical design, testing, and troubleshooting capabilities 3. Must be versatile and able to perform and manage multiple tasks concurrently 4. Experience using Solidworks or similar CAD software 5. Ability to obtain and maintain a TS/SCI clearance",https://jobright.ai/jobs/info/693210cdfa28370be26c158a?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Automotive Emission Test Specialist l,California Air Resources Board,"Riverside County, CA",,$3754-$5121 /mon,2025-12-04,501-1000,,,"1. The position(s) require(s) a valid California Drivers License (CDL). You must answer the questions addressing your CDL on your application. Ensure you provide your CDL number, class, expiration date, and any endorsements and/or restrictions. 2. Completed applications and all required documents must be received or postmarked by the Final Filing Date in order to be considered. 3. Individuals who are currently in the classification, eligible for lateral transfer, eligible for reinstatement, have",https://jobright.ai/jobs/info/693210bafa28370be26c1580?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,QA Document Control Specialist (2nd Shift),Suja Life,"Oceanside, CA",,$23-$23 /hr,2025-12-04,51-100,,,1. A high school diploma is required. 2. HACCP certification is also required (but can be obtained on the job). 3. 1-2 years QC or/and food industry experience 4. Must have strong communication skills. 5. Must have strong computer skills. ...,https://jobright.ai/jobs/info/69320facfa28370be26c1465?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Multi-Site Maintenance Technician I,American Property Management,Hybrid,,$31-$31 /hr,2025-12-04,,,,1. 1+ years' experience in multifamily or hotel maintenance required within the last 10 years. 2. Must be well-versed in the unit turn process from start to finish. 3. Must have experience in tracking and maintaining inventory. 4. Must provide your own basic hand tools – the Company will provide power tools. 5. Experience providing great customer service to residents and/or customers is required. ...,https://jobright.ai/jobs/info/693240fabc6af7687d9f437d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Lawncare Technician | Lombard, IL",The Davey Tree Expert Company,"Lombard, IL",,$20-$23 /hr,2025-12-04,5001-10000,,,"1. Love of the outdoors 2. Ability to complete the Davey Tree Qualified Plant Health Care Tech training program upon hire 3. Ability to complete the Davey Tree First Aid, CPR and defensive driving course upon hire 4. Valid driver’s license",https://jobright.ai/jobs/info/69320cc8d0010831497bec39?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Technician- Manufacturing Engineer I USA,First Solar,"28101 Cedar Park Blvd, Perrysburg, OH, 43551, US",,$18.89-$26.44 /hr,2025-12-04,5001-10000,,,1. High School Diploma or GED required 2. Associates degree in a technical discipline 3. 2+ years machine or mechanic experience as a primary job function 4. One year First Solar technical experience 5. Six months experience as Temporary Manufacturing Engineering Technician at First Solar ...,https://jobright.ai/jobs/info/69322d4bd0010831497c05d5?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Solar Maintenance Technician (Bay Area),A Hiring Company,"Petaluma, California",,$25-$35 /hr,2025-12-04,11-50,,,"1. At least 1 year of hands-on experience servicing solar PV systems. You've been out in the field, dealt with real problems, and know how systems fail. 2. Minimum 1 year working with solar inverters and electrical panels. You're comfortable around AC and DC electrical systems and understand the basics of troubleshooting. 3. Hands-on experience with SolarEdge and Enphase systems. These are the platforms you'll work with most often. 4. Strong diagnostic and problem-solving skills. You can look at",https://jobright.ai/jobs/info/69325a4bf131d96e4845b758?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Etch Process Engineer - Nights,Samsung Semiconductor,"Austin, TX",,$70K-$179K /yr,2025-12-04,,,,"1. Bachelor's degree in a relevant Engineering field. 2. 1+ year of experience in a related field. 3. Experience with 300mm Dry Etch processes. 4. Familiarity with equipment platforms such as Lam, AMAT, TEL, Mattson, Hitachi, and/or PSK. 5. Understanding of Statistical Process Control (SPC) methods and their implementation. ...",https://jobright.ai/jobs/info/69320930d0010831497be894?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Mechanical Design Engineer I,"Interface Engineering, Inc.",Hybrid,,$60K-$77K /yr,2025-12-04,,,,"1. Bachelor’s degree in mechanical engineering or related field. 2. Local to Hawaii 3. 0 to 2 years’ experience. 4. Ability to organize your work and perform multiple functions in a fluid, multi-deadline operations tempo. 5. Ability to work effectively within a team-orientated, collaborative environment. ...",https://jobright.ai/jobs/info/692fb1c0fa28370be26acdb6?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Field Applications Engineer - Rotational Program,Analog Devices,"San Jose, CA",,$86K-$119K /yr,2025-12-04,,,,"1. Bachelor’s degree in Electrical Engineering or Computer Engineering 2. Basic understanding of schematics, layouts and electronic components 3. Knowledge and understanding of analog, mixed-signal, or digital circuitry (e.g., sensors, op-amps, DC/DC power, data converters, processors, etc.) 4. Ability to travel 10% of the time 5. Flexibility and desire to relocate to the Field upon completion of the development program ...",https://jobright.ai/jobs/info/69169bb56f36db06ef05831d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,FLOOR TECHNICIAN (FULL TIME),ESFM® USA,"Baton Rouge, LA",,$12-$13 /hr,2025-12-04,,,,"1. Floor tech experience; strip, wax, shampoo, and extraction required. 2. Proven knowledge of floor care equipment and techniques required. 3. Knowledge and ability to follow safety procedures. 4. Requires frequent lifting, carrying, pushing, pulling of up to 50 lbs.",https://jobright.ai/jobs/info/693202784c474121999f5a28?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Entry-Level Automotive Parts Associate,Carvana,"Oklahoma City, OK",,$15-$16 /hr,2025-12-04,,,,"1. Ability to physically operate vehicle equipment and tools - must be able to lift up to 60 pounds independently 2. Must be at least 18 years of age and possess a valid driver’s license. Some positions may be subject to an Motor Vehicle Records (MVR) check 3. An ability to work in a fast-paced, ever-changing production environment while sometimes being exposed to excessive weather conditions (heat/cold) 4. Use of safety equipment that may include but not limited to face shield or goggles, non-s",https://jobright.ai/jobs/info/6931fd064c474121999f544f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Thermal Spray Technician 2nd Shift,Bodycote,Hybrid,,$23.10-$23.10 /hr,2025-12-04,,,,"1. Must satisfy ITAR compliance requirements; therefore, candidates must be U.S. Citizens or Permanent Resident cardholders 2. High School diploma and a technical certification or a year's degree in a technical field 3. Working experience in a production environment that demonstrates the capability to learn thermal spray processes 4. Ability to perform mechanical measurements (micrometers, calipers, etc.) 5. Organized, detailed, and accurate ...",https://jobright.ai/jobs/info/6931fc7d4c474121999f53c0?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Production Specialist - Block 3 - PM Shift,Grande Custom Ingredients Group,"Juda, WI",,$24.85-$24.85 /hr,2025-12-04,11-50,,,"1. High School or GED preferred 2. Prior related work experience and/or training in a food manufacturing organization is preferred. 3. Math, reading, and writing skills 4. Ability to comprehend and follow technical instructions/policies/procedures in written, verbal, or diagram form. 5. Computer skills",https://jobright.ai/jobs/info/69321f954c474121999f730c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Associate Active Transportation Engineer,Parsons Corporation,Hybrid,,$26.25-$45.96 /hr,2025-12-04,,,,,https://jobright.ai/jobs/info/693217e5d0010831497bf6c4?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Associate Quality Assurance Commercialization Specialist - Maxton,The Campbell's Company,"Multi Location USA - NC - Maxton Maxton, NC",,$55900-$80400 /yr,2025-12-04,,,,"1. Bachelor's Degree 2. 6 months years related experience in the food industry, microbiology or related field; internships/co-ops will be considered.",https://jobright.ai/jobs/info/6931f6b04c474121999f4e0f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Project Engineer, Facilities",Multi Location Brentwood Walnut Creek Emeryville Alameda Oakland,Hybrid,,$43.34-$65 /hr,2025-12-04,,,,"1. Bachelor's: Architecture, Engineering or Construction Management 2. Some familiarity with the Last Planner System and its use in Lean Construction. 3. Familiarity with how cost estimates and schedules for small projects and put together 4. Able to assess typical risks to scope budget and schedule for small projects. 5. Some familiarity with health care construction building codes and regulations, jurisdictional approval processes, construction means and methods, construction processes and pro",https://jobright.ai/jobs/info/69321e2cfa28370be26c225a?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Laboratory Technician (Evening/Overnight Shift),Parexel,"Glendale, CA",,$17-$22 /hr,2025-12-04,,,,1. Experience working in a lab either in a professional setting or through university courses 2. B.S./M.A.+ in related life science field or HS Diploma with experience 3. Understanding of laboratory procedures and best practices. 4. Customer service experience in a fast-paced environment,https://jobright.ai/jobs/info/6931f60dfa28370be26bfd4f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,General Service Technician | *Up To $21/hr & Weekends Off | Caldwell,Christian Brothers Automotive Corporation,"Caldwell, ID",,$21-$21 /hr,2025-12-04,51-100,,,1. 1-2+ years of professional automotive technician / general service experience 2. Current driver’s license 3. Positive attitude and a desire to serve guests 4. Aptitude for learning additional skills and processes 5. A desire for long-term career development ...,https://jobright.ai/jobs/info/693245e9764507023d1ac7c2?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Project Engineer – Acquisitions (All Levels),Noblis,"Chantilly, VA",,$82K-$228K /yr,2025-12-04,,,,"1. US Citizenship is required 2. Active Top Secret/SCI clearance with a Counter-Intelligence Polygraph 3. Bachelor Degree 4. Experience in project management and acquisition, with emphasis on Government acquisition in DoD or IC 5. Familiarity with project management; monitoring developer cost, schedule, and performance; and program office processes, techniques, and documentation ...",https://jobright.ai/jobs/info/69271e4891ceeb2e8a53ca55?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Assistant Distribution Engineer- Transmission & Distribution (Conshohocken, PA or Wallingford, CT)",Burns & McDonnell,"Conshohocken, PA",,$80K-$125K /yr,2025-12-04,5001-10000,,,"1. Bachelor's degree in Engineering or related degree from an ABET accredited program required. 2. Or, Bachelor's degree in Engineering or related Engineering Technology from an ABET accredited program and successful completion of the Fundamentals of Engineering (FE) exam required. 3. Excellent written and verbal communication skills. 4. Ability to work methodically and analytically in a quantitative problem-solving environment and demonstrated critical thinking skills. 5. Proficient computer sk",https://jobright.ai/jobs/info/6931f3d9fa28370be26bfb30?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Entry Level-Lab Technician (Weds-Sun 12pm-9pm) - Metals Prep, Environmental Testing",Eurofins,"Edison, NJ, USA",,$17-$20.13 /hr,2025-12-04,,,Yes,"1. High school Chemistry coursework a must, basic laboratory experience 2. Laboratory experience helpful Previous production-oriented work helpful (awareness and ability to meet deadlines) 3. Authorization to work in the United States indefinitely without restriction or sponsorship 4. Final candidates must pass a pre-employment background check and drug screen 5. Must have a valid US drivers license without recent incident ...",https://jobright.ai/jobs/info/6931f34ffa28370be26bfaab?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Systems Engineer - Spacecraft Vehicle Controller (Associate or Mid-Level),Boeing,"Multi Location Las Cruces, NM USA - Las Cruces, NM",,$88400-$119600 /yr,2025-12-04,,,,"1. Willing to work variable shifts, including days, nights, weekends, and holidays 2. Able to successfully complete the Space Vehicle Certification program which requires a combination of self-study and on-the-job (OJT) training 3. Must have an Active Top Secret/SCI w/Polygraph clearance 4. Bachelor's Degree or Equivalent Required 5. This position requires an active Top Secret/Sensitive Compartmented Information (TS/SCI) U.S. Security Clearance with an adjudicated Counterintelligence or Full Sco",https://jobright.ai/jobs/info/69321e1ffa28370be26c2250?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,MP&P Engineer (Associate or Mid-Level) NDE/Measurement systems,Boeing,"Multi Location Tukwila, WA USA - Tukwila, WA",,$94350-$127650 /yr,2025-12-04,,,,"1. Bachelor, Master or Doctorate of Science degree from an accredited course of study, in engineering, computer science, mathematics, physics or chemistry 2. 1+ years of engineering experience",https://jobright.ai/jobs/info/693211334c474121999f686e?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Systems Engineer Entry Level,General Dynamics Mission Systems,Hybrid,,$76K-$84K /yr,2025-12-04,,,Yes,"1. Bachelor’s degree in Systems Engineering, or a related Science, Engineering or Mathematics field. 2. Department of Defense Secret security clearance is obtainable within a reasonable amount of time after hire. 3. Applicants selected will be subject to a U.S. Government security investigation and must meet eligibility requirements for access to classified information. 4. Due to the nature of work performed within our facilities, U.S. citizenship is required.",https://jobright.ai/jobs/info/69320dd24c474121999f6520?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,System Engineer (All Levels),Noblis,"Multi Location Aurora, CO Chantilly, VA",,$82K-$228K /yr,2025-12-04,,,,"1. US Citizenship required. 2. Active Top Secret/SCI clearance with a Counter-Intelligence Polygraph 3. Knowledge of Agile Project Management methodologies 4. Strong Systems Engineering discipline with experience in traditional functions such as risk management, requirements management, configuration management, schedule management, or testing. 5. Experience working space and ground programs from architecture-definition documentation (ADD/CONOPS) through requirements derivation and allocation, p",https://jobright.ai/jobs/info/693212d2fa28370be26c175f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,MEP Project Engineer I | Mortenson,Mortenson,"Multi Location Madison, WI Rayville, LA",,$82K-$111K /yr,2025-12-04,5001-10000,,,"1. Bachelor’s degree in Construction, Civil, Architectural, Mechanical, or Electrical Engineering, or equivalent field experience 2. Minimum one year of construction experience, preferably with a Mechanical or Electrical Contractor 3. Current driver’s license 4. Detail-oriented with the ability to organize and manage multiple project tasks 5. Basic understanding of construction law and generally accepted business practices ...",https://jobright.ai/jobs/info/69321640fa28370be26c1a7c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Microbiology Technician,Mérieux NutriSciences - North America,"Gainesville, FL",,$16-$18 /hr,2025-12-04,,,,1. HS Diploma and 1+ year relevant work 2. Basic knowledge of science to accurately perform testing procedures and obtain accurate results 3. Basic knowledge of personal computers to accurately enter testing data and results 4. Basic knowledge of laboratory safety procedures and policies to ensure a safe working environment 5. Planning skills to maintain supplies of analysis materials and ensure analysis is completed within specified time ...,https://jobright.ai/jobs/info/69320b03d0010831497beabf?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Metrology Equipment Engineer,Samsung Semiconductor,"Austin, TX",,$70480-$179090 /yr,2025-12-04,,,,"1. BS or MS in Chemical, Mechanical, Electrical, or Industrial Engineering, Physics, Chemistry, Material Science, or Computer Science 2. Cumulative GPA Minimum: 3.0 3. Eligible to work in the US without sponsorship 4. Willing to relocate to Austin, Texas",https://jobright.ai/jobs/info/69321b24fa28370be26c1f7b?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Metrology Process Engineer,Samsung Semiconductor,"Austin, TX",,$70K-$179K /yr,2025-12-04,,,,"1. BS or MS in Chemical, Mechanical, Electrical, or Industrial Engineering, Physics, Chemistry, Material Science, or Computer Science 2. Cumulative GPA Minimum: 3.0 3. Eligible to work in the US without sponsorship 4. Wear clean room suit and Personal Protective Equipment (PPE) per the SAS FAB protocol 5. Must be able to lift - Able to work in tight fitting, FAB environment ...",https://jobright.ai/jobs/info/6932109efa28370be26c156c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,TEM Imaging Technician,Samsung Semiconductor,"Taylor, TX",,$18-$45 /hr,2025-12-04,,,,1. 2-3 year college associate degree. 2. Semiconductor failure analysis experience with hands on SEM and FIB operation. 3. Able to work entire 12 hour shift and sit down for prolonged periods of time. 4. Good hand-eye coordination and attention to details. 5. Team player with good communication and interpersonal skills. ...,https://jobright.ai/jobs/info/69321c604c474121999f705b?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Diffusion Equipment Engineer,Samsung Semiconductor,"Austin, TX",,$70K-$179K /yr,2025-12-04,,,Yes,"1. BS or MS in Chemical, Mechanical, Electrical, or Industrial Engineering, Physics, Chemistry, Material Science, or Computer Science (3.0 GPA for new grads) 2. Scripting in Python, VBA, or equivalent language 3. Understanding of statistical methods 4. Understanding of Change Point Management, and of Lean, TPS, or 5S principles 5. Structure Problem Solving (8D, 7-step, etc..) ...",https://jobright.ai/jobs/info/693226874c474121999f7701?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Sentry Management Inc.,,"Maintenance Tech - Ocean City, MD",,$25-$30 /hr,2025-12-04,501-1000,,,"1. Have previous Maintenance experience 2. Be professional, organized and self-motivated 3. Be able to work independently with little supervision 4. Have the ability to stand, bend, climb, and walk up to 8 hours per day 5. Be able to safely bend and lift up to 50lbs. ...",https://jobright.ai/jobs/info/69321bf8d0010831497bfafc?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Network Deploy Technician,Amazon,"New Carlisle, Indiana, USA",,"$55,900-$125,100 /yr",2025-12-04,,,,"1. High school or equivalent diploma 2. 1+ year or experience in any of the following or similar technical or vocational roles: Computer Hardware Repair, Infrastructure Cabling, Network Deployment, Data Center Operations, Technical Project Management",https://jobright.ai/jobs/info/69321e2b4c474121999f71d6?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Metals Process Engineer - Nights,Samsung Semiconductor,"Austin, TX",,$70K-$179K /yr,2025-12-04,,,Yes,"1. BS or MS in Chemical, Mechanical, Electrical, or Industrial Engineering, Physics, Chemistry, Material Science, or Computer Science (3.0 GPA for new grads) 2. Experience Scripting in Python, VBA, or equivalent language 3. Understanding of statistical methods and Change Point Management 4. Understanding of Lean, TPS, or 5S principles and Structure Problem Solving (8D, 7-step, etc..) 5. Experience with Software Data Analysis tools (Spotfire, JMP, Matlab, etc.) ...",https://jobright.ai/jobs/info/69320f96d0010831497bee93?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Engineering Operations Tech, DCEO Engr",Amazon,"Fairfax, Virginia, USA",,$59600-$133200 /yr,2025-12-04,,,,"1. 1+ years of electrical or mechanical, or 1+ years of data center or mission critical facilities (example: hospital, military facility, public safety facility, etc.) experience 2. High school or equivalent diploma 3. Current, active TS/SCI US Government Security Clearance",https://jobright.ai/jobs/info/69321c4dd0010831497bfb5c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Consumable and Critical Work Technician,Samsung Semiconductor,"Taylor, TX",,$18-$38 /hr,2025-12-04,,,,"1. High School Diploma or technical school certification. 2. Technical/Mechanical aptitude for disassembling, replacing and reassembling components. 3. Proficient in using hand tools, torque wrenches, fittings and valves. 4. Must be able to recognize hazards and follow safety protocol. 5. Ability to read and use complicated P&IDs. ...",https://jobright.ai/jobs/info/693210ded0010831497befd6?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,MES (Syncade) Automation Engineer,Piper Companies,Hybrid,,$90-$110 /hr,2025-12-04,,,,"1. 1+ years of hands-on experience with Emerson Syncade including configuration debugging and environment migration 2. Familiarity with Microsoft SQL Server, Windows Event Viewer, and MES/ERP/DCS architecture 3. Exposure to cGMP, FDA regulations, ISA-88, ISA-95, and 21 CFR Part 11 4. Fluency in English with strong written and verbal communication skills",https://jobright.ai/jobs/info/6932480ca0dde7020e2e5264?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Entry-Level Bridge Engineer - Networking Event with AECOM – Raleigh,AECOM,Hybrid,,$60K-$80K /yr,2025-12-04,,,,"1. Bachelor's degree in Civil Engineering or related field 2. Valid U.S. Driver’s License, and as a condition of employment, must pass AECOM’s motor vehicle records review",https://jobright.ai/jobs/info/69320bdb4c474121999f63ae?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Simultaneous Engineer,,"Bloomingdale, IL",,Futaba North America Engineering & Marketing Corp.,2025-12-04,51-100,,,"1. Bachelor’s Degree in Manufacturing Engineering, Mechanical Engineering, Design Engineering (CAD/CAE), or automotive engineering is required. 2. Proficiency in Microsoft office products is required. 3. Ability to interface and collaborate with others is essential.",https://jobright.ai/jobs/info/693209674c474121999f620e?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Intelligent Controls and Automation Engineer,Procter & Gamble,"Beauty
Brand Marketing",,$85K-$115K /yr,2025-12-04,,,,"Multi Location Mason, OH Auburn, ME Mehoopany, PA Boston, MA Iowa City, IA Lima, OH Browns Summit, NC Sacramento, CA Kansas City, KS Green Bay, WI Phoenix, AZ Pineville, LA Jackson, MO Oxnard, CA West Chester, OH Dover, DE Inwood, WV Greensboro, NC Albany, GA Bear River City, UT St Bernard, OH",https://jobright.ai/jobs/info/68cd5a1cb2a74e1837ed5a8a?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Class 2 Engineer PM,Omni Hotels & Resorts,"Rancho Mirage, CA",,$22-$22 /hr,2025-12-04,,,,"1. Excellent customer service and problem solving skills 2. 1-2 years previous maintenance experience required 3. Prior building maintenance experience and/or relevant technical training required. 4. Must possess painting, basic plumbing, basic electrical, minor carpentry, lighting and computer skills. 5. Must be willing to work based on business levels and occupancy levels. Must be able to work AM, PM, weekend and holiday shifts. ...",https://jobright.ai/jobs/info/69320d004c474121999f6488?utm_source=1100&utm_campaign=Engineering%20and%20Development
