category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Engineering_Development,Project / Field Engineer,Adolfson & Peterson Construction,"Multi Location Aurora, CO Bloomington, MN",,$60K-$88K /yr,2025-12-06,501-1000,,,"1. Bachelor’s degree in construction management, architecture, engineering, or related field and successful completion of a construction industry internship or one year of related construction experience. 2. Ability to read, comprehend, and recognize building plans and specifications, safety standards, and issues. 3. Proficiency with Microsoft Office, Microsoft Project, Primavera, and Prolog. 4. Current or ability to become current with OSHA 10 and company safety requirements. 5. Physical agilit",https://jobright.ai/jobs/info/68cccec2fa466330fef91a0c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Survey Technician,Langan Engineering & Environmental Services,Hybrid,,$23-$35 /hr,2025-12-06,,,,1. High school diploma 2. Entry to 2 years of related experience 3. Experience with survey instrumentation and data collectors 4. Willingness to work away from office at various project sites a majority of the time 5. Excellent verbal communication skills ...,https://jobright.ai/jobs/info/691ae733bcdbf3560c9db88d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Civil/Highway EIT/Designer,HDR,"Multi Location White Plains, NY Newark, NJ New York, NY New York, United States",,$65625-$100750 /yr,2025-12-06,5001-10000,,,"1. Bachelor's degree 2. Proficient with MicroStation and/or AutoCAD, familiarity and demonstrated experience with Highways and Roads engineering software such as Bentley ConceptStation and Open Roads Designer and/or Autodesk Infraworks and Civil3d 3. An attitude and commitment to being an active participant of our employee-owned culture is a must",https://jobright.ai/jobs/info/691860f4bcdbf3560c9d1d78?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Electronics Test Technician,Pacific Scientific Energetic Materials Company,"Hollister, CA",,$18.13-$33.59 /hr,2025-12-06,501-1000,,,"1. 1 year+ of testing and/or mechanical inspection. 2. Knowledge in the use of basic electronic test equipment (volt meters, current meters, O-scopes). 3. Basic mechanical measuring tools (micrometers, calipers, etc.) and hand tools. 4. Familiarity with MS office products. 5. High school diploma or equivalent. ...",https://jobright.ai/jobs/info/693446e1a0dde7020e2f4f46?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Express Lane Technician,Mount Pleasant Jeep,"Mount Pleasant, SC",,$20-$25 /hr,2025-12-06,1-10,,,"1. Ability to follow a process and complete tasks with accuracy and attention to detail 2. Willingness to learn and grow within a structured service environment 3. Must be able to lift up to 50 lbs and work on your feet for extended periods 4. Valid driver’s license and clean driving record 5. Positive, dependable, and professional attitude",https://jobright.ai/jobs/info/69343e7f764507023d1bc6b4?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Quality Assurance Technician - Night Shift 6 pm - 2 am,Actus Nutrition,"Jerome, ID",,$22-$22 /hr,2025-12-06,,,,"1. Previous laboratory experience, preferably in a food grade manufacturing facility. 2. Strong knowledge of laboratory testing procedures and computer software applications. 3. Exceptional analytical and organizational skills. 4. Strong interpersonal and communication skills.",https://jobright.ai/jobs/info/68fcb3d50ab3b2224629ec11?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Livestock Technician – Feeder,Select Sires Inc.,"Plain City, OH",,$16.50-$16.50 /hr,2025-12-06,,,,"1. Serve as a positive representative of the Select Sires, Inc. Mission and Core Values. 2. Cleanse and maintain buildings, grounds, and equipment. 3. Mix feed for total mixed ration. 4. Deliver feed to designated barns. 5. Operate company vehicles, trucks, trailers, and farm equipment. ...",https://jobright.ai/jobs/info/69344d5b764507023d1bcb04?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Architecture
Consulting",Structural EIT,"Multi Location Folsom, CA Sacramento, CA Walnut Creek, CA",,$70K-$116K /yr,2025-12-06,5001-10000,,,"1. Bachelor's degree in Civil or Structural Engineering 2. Engineer in Training (EIT) certificate. 3. Microsoft Office, AutoCAD, RISA, Staad, SAP, Tedds, RAM, ETABS, SAFE or similar 4. Previous structural design experience (internship or full-time work experience) is a plus 5. An attitude and commitment to being an active participant of our employee-owned culture is a must",https://jobright.ai/jobs/info/67c6941cb055388acb27d3f1?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,TDEC-ENVIRONMENTAL SCIENTIST 1* - 12062025-73437,State of Tennessee,"Davidson County, TN",,"$48,684-$60,936 /yr",2025-12-06,,,,"1. Graduation from an accredited college or university with a bachelor's degree in environmental science, physical sciences (e.g. physics, chemistry, geology, meteorology), ecology, sustainability or applied science in sustainability, life sciences (e.g. biology, microbiology, health physics or biophysics), environmental health, pre-medicine, engineering or other acceptable science or natural resource related field. 2. Possess a valid motor vehicle operator's license at the time of appointment i",https://jobright.ai/jobs/info/69341dca764507023d1bc02f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Civil Engineering
Compliance",Apex Companies,Industrial Hygienist 2,Hybrid,$75K-$85K /yr,2025-12-06,501-1000,,,"1. BS degree in Industrial Hygiene, Environmental, or related science field 2. Minimum of 12 months performing Asbestos, lead paint, and mold surveys and abatement oversight 3. Baseline AHERA certification coursework and California Certified Site Surveillance Technician (CSST) certification (CAC preferred) 4. Ability to work efficiently under general oversight and direction by a Senior Industrial Hygienist Professional 5. Strong interpersonal and communication skills with colleagues, clients, an",https://jobright.ai/jobs/info/691734fcbcdbf3560c9c6125?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Manufacturing Engineer I (Mitsubishi Chemical Advanced Materials),Mitsubishi Chemical America,"Multi Location Mesa, AZ Mesa, Arizona",,"$66,500-$66,500 /yr",2025-12-06,,,,"1. Bachelor’s degree in Mechanical or related Engineering field; or Associate degree with at least 3 years of relevant manufacturing experience. 2. 0–3 years of mechanical design or manufacturing engineering experience. 3. Experience using SolidWorks or similar 3D modeling software. 4. Strong understanding of engineering fundamentals, manufacturing methods, and process troubleshooting. 5. Excellent problem-solving, communication, and collaboration skills. ...",https://jobright.ai/jobs/info/6917bf9745fb6f5ead89e3a2?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Cultivation Technician,Green Thumb Industries (GTI),"Toledo, OH",,$18.50-$18.50 /hr,2025-12-06,,,,"1. Minimum of a high school diploma or GED 2. Must be a minimum of 21 years of age 3. Must possess valid state ID 4. Must be able to obtain, and maintain, state badging requirements in order to work in cannabis industry (requires background check and state review)",https://jobright.ai/jobs/info/68fcc283e04ac838fb5ac76d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,System Protection Engineer I,"TRC Companies, Inc.","New Brunswick, NJ",,$78K-$81K /yr,2025-12-06,5001-10000,,,1. Shall have a Bachelor of Science degree from an accredited engineering program or an Associate Degree in Engineering with the appropriate experience at a Designer level. 2. Complete the PDE Qualification-General template. 3. Initiate and maintain the PDE Engineering Qualification template for the appropriate Job Title.,https://jobright.ai/jobs/info/6917d83a45fb6f5ead89f24b?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Service Technician Power -1,"Electrical Distribution
Renewable Energy","Linden, NJ",,Aggreko,2025-12-06,5001-10000,,,"1. High School diploma/GED 2. 1-5 years of experience working on diesel power/natural gas generators and/or commercial performing inspections, maintenance, and repairs 3. Experience with calculating nominal and effective tonnage and/or kW requirements, along with reading and knowing schematics 4. Based on the customer requirements, you may be required to obtain and maintain a TWIC card or valid DOT medical card 5. Valid driver’s license ...",https://jobright.ai/jobs/info/6917b84715b415636717ad88?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Associate Electrical Engineer,Harris Group,Hybrid,,"Banking
Venture Capital",2025-12-06,,,,"1. Bachelor’s degree in Electrical Engineering 2. 0 - 3 years of electrical design experience in the design of power distribution, lighting, and grounding systems for production, manufacturing and industrial facilities 3. Excellent written and verbal communication skills 4. Self-starter with a strong work ethic 5. Ability to use a computer and computer software programs, such as AutoCAD and Microsoft Word, Excel, and Outlook",https://jobright.ai/jobs/info/6917fdbabcdbf3560c9cd6ff?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Spray Technician,Environmental Consulting,Yellowstone Landscape,,,2025-12-06,5001-10000,,,"Multi Location Daytona Beach, FL San Antonio, FL Tampa, FL Florida, United States Santa Fe, NM Bryan, TX Jacksonville, FL El Mirage, AZ Antioch, TN San Antonio, TX Bradenton, FL Pflugerville, TX Apopka, FL Greensboro, NC",https://jobright.ai/jobs/info/68fca20ae04ac838fb5ab39f?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Testing & Commissioning Technician I,"TRC Companies, Inc.","Addison, TX",,$26-$51 /hr,2025-12-06,5001-10000,,,"1. 1+ year of commissioning, panel and equipment checkout, relay calibration, testing and repairing substation relaying and control schemes. 2. Ability to quickly learn and apply test procedures for various types of substation equipment.",https://jobright.ai/jobs/info/68f73ecbb0edcf159dc76eca?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Production Associate,Creation Technologies,"Newark, NY",,$17-$23 /hr,2025-12-06,5001-10000,,,1. Minimum Education: High School Diploma/GED 2. Advanced soldering and repair/rework skills 3. Ability to use solder extractor tools 4. Basic computer skills - accurate with data entry 5. Good math skills with the ability to count and measure ...,https://jobright.ai/jobs/info/69177d2dbcdbf3560c9c8244?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Electrical Engineer Emerging Leader Program,Sonoco,"Chestnut Hill, TN",,$70K-$82K /yr,2025-12-06,,,,"1. Interest in automation of control programming 2. Have or will obtain a Bachelor or Master’s degree in Mechanical Engineering, Electrical Engineering, Sciences, Technology or Business by December 2025 or May 2026 3. Previous internship experience (preferably in Manufacturing or functional area) 4. Proven leadership experience 5. Desire to work in a Manufacturing environment ...",https://jobright.ai/jobs/info/691781eb15b4156367178672?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Power And Structures Engineer 1,"Electrical Distribution
Government","Memphis, TN",,$76K-$95K /yr,2025-12-06,5001-10000,,,"1. Must have a valid driver's license from state of residence 2. bachelor's degree in civil, Mechanical or Electrical Engineering or related field required 3. organizational ability to apply engineering principles/methods to power and substation structural design/construction 4. ability to formulate and implement programs and policies 5. oral/written communication skills",https://jobright.ai/jobs/info/69343e7da0dde7020e2f4cf8?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Quality Assurance (QA) Technician- Night Shift,Schwartz Brothers Restaurants,Hybrid,,$22-$25 /hr,2025-12-06,51-100,,,"1. Knowledge of Good Manufacturing Practices (GMP) 2. Must obtain Washington State Food Handler’s Card within 15 days of start. 3. Intermediate to advanced computer skills with Microsoft Word, Excel, power point and Outlook 4. Flexible work schedule – ability to work nights and weekends when needed.",https://jobright.ai/jobs/info/693450c5a0dde7020e2f5188?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Transmission EIT/Coordinator,HDR,"St Louis Park, MN",,"$68,723-$99,981 /yr",2025-12-06,5001-10000,,,1. Bachelor's degree in Engineering 2. Computer skills in Microsoft Office 3. An attitude and commitment to being an active participant of our employee-owned culture,https://jobright.ai/jobs/info/68e02123f758fe1f97e49e45?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Weights and Research Coordinator,R+L Carriers,"Sauget, IL",,$55000-$65000 /yr,2025-12-06,5001-10000,,,1. Ability to self-motivate and self-manage 2. Willingness to learn 3. Analytical skills 4. Computer proficiency 5. Able to work in a fast-paced environment,https://jobright.ai/jobs/info/68c318fa5adaee6c9bda70ce?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Instrument Service Technician IV- Tues- Fri 2:30 pm- 1:00 am,Exact Sciences,"Madison, WI",,$62K-$102K /yr,2025-12-06,501-1000,,,"1. Bachelor’s degree in Engineering, Technology, Electronics or other degree relevant to essential duties; or Associate degree in Engineering, Technology, Electronics, or related field and 2 years of relevant experience as outlined in the essential duties; or High School diploma/General Education diploma (GED) and 4 years of relevant experience as outlined in the essential duties in lieu of bachelor’s degree. 2. 1+ years of relevant experience. 3. Experience interpreting mechanical parts and ass",https://jobright.ai/jobs/info/69179a7415b41563671797aa?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Fuse Technician,IPEX by Aliaxis,"Stevensville, MD",,$21.71-$22.99 /hr,2025-12-06,,,,"1. Must be at least 18 years old 2. Must be able to read, write and speak English 3. Detail oriented with excellent analytical and problem-solving skills 4. Ability to multi-task and meet deadlines 5. Must be a self-starter with good interpersonal, written and verbal communication skills coupled with an eagerness to learn ...",https://jobright.ai/jobs/info/68fcaa33e04ac838fb5ab8c0?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Automation Service Technician IV- Tues- Fri 2:30 pm- 1:00 am - $2.5k Signing Bonus,Exact Sciences,"Madison, WI",,$62K-$102K /yr,2025-12-06,501-1000,,,"1. Bachelor’s degree in Engineering, Technology, Electronics or other degree relevant to essential duties; or Associate degree in Engineering, Technology, Electronics, or related field and 2 years of relevant experience as outlined in the essential duties; or High School diploma/General Education diploma (GED) and 4 years of relevant experience as outlined in the essential duties in lieu of bachelor’s degree. 2. 1+ years of relevant experience. 3. Experience interpreting mechanical parts and ass",https://jobright.ai/jobs/info/6917edf3bcdbf3560c9ccb90?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Rail Bridge Designer / EIT,HDR,,,$52570-$86365 /yr,2025-12-06,5001-10000,,,"Multi Location Greater Cleveland Bethlehem, PA Mechanicsburg, PA Cincinnati, OH Philadelphia, PA Columbus, OH Pittsburgh, PA",https://jobright.ai/jobs/info/68ce717afb49c96ca6ea07d9?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Entry Level Environmental Compliance Engineer (Tektronix),"Electronics
Hardware",Hybrid,,Tektronix,2025-12-06,,,Yes,"1. Bachelor’s degree in Chemical Engineering, Chemistry, Materials Science, Industrial Hygiene, Environmental Engineering, or a related field (or currently pursuing). 2. Knowledge of analytical material testing methodologies. 3. Familiarity with mechanical drawings and user documentation.",https://jobright.ai/jobs/info/6917a99d45fb6f5ead89d4f7?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Nuclear Analysis Tech C / Engineering Technicians,Westinghouse Electric Company,Hybrid,,$41K-$68K /yr,2025-12-06,,,,1. Associates Degree Required- Technical curriculum. 2. 2 Courses in Math 3. 2 Courses in Physics 4. OR 5. 60 College Credits in an Engineering Curriculum ...,https://jobright.ai/jobs/info/68fb9f7f93c49825ab1042d7?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Technical Specialist - Vehicle Measurements Group,Harley-Davidson Motor Company,"Yucca, AZ",,$61K-$91K /yr,2025-12-06,5001-10000,,,1. HS Diploma Required 2. Typically requires 1-3 years of experience in a test and/or engineering environment. 3. Demonstrate understanding of data acquisition systems and techniques through successful setup/execution of test projects. 4. Understanding of general data acquisition systems and methods 5. Basic understanding of engineering units and the conversion process inherent with Data Acquisition ...,https://jobright.ai/jobs/info/691ae15545fb6f5ead8ae7b7?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Project Engineer, MEP",Gray,"Reno, NV",,$80K-$95K /yr,2025-12-06,,,,"1. Bachelor's degree from four-year college or university – Architecture, Engineering, Mechanical, Electrical, Civil or Construction Management Degree. 2. Ideal experience is mission critical/data center projects OR experience with critical environments (hospital, casino, etc.) 3. Must possess basic computer skills including the ability to utilize Microsoft applications (Word, Excel, PowerPoint, Outlook, etc.), tablets and smartphones. 4. May also require working knowledge of scheduling applicat",https://jobright.ai/jobs/info/68ca64565f9f0336447dd1da?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Licensing Engineer 1,Westinghouse Electric Company,Hybrid,,$58K-$73K /yr,2025-12-06,,,Yes,"1. Bachelor of Science in Engineering Required (Typically Mechanical, Electrical, Chemical, or Nuclear) 2. Minimum 3.0 GPA 3. New Graduate Engineers encouraged to apply. 4. Microsoft Product skill sets required at an advanced level- so a strong ability to work within WORD and EXCEL. 5. Excellent Communication skills are required as teammates and specialist are across the country and the world. ...",https://jobright.ai/jobs/info/68e04745f758fe1f97e4bedf?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Laboratory Analyst I (M-F, 2:30pm - 11pm Shift) Eurofins Environment Testing Northern California - Air Toxics, Folsom, CA",Eurofins Viracor BioPharma Services,"Folsom, CA",,$21-$23 /hr,2025-12-06,51-100,,,"1. Bachelor’s degree in a science related field is required 2. Experience working in a fast paced environment 3. Authorization to work in the United States indefinitely without restriction or sponsorship 4. Professional working proficiency in English is a requirement, including the ability to read, write and speak in English 5. Strong sense of initiative, detail oriented with a hands-on approach ...",https://jobright.ai/jobs/info/69343cbda0dde7020e2f4c6c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Architecture
Asset Management",Barton & Loguidice,"Inspector/Sr. Inspector (Dutchess County, NY)",,"Poughkeepsie, NY",2025-12-06,,,,1. water/wastewater/sewer/drainage inspection experience 2. Basic computer skills to utilize construction software programs,https://jobright.ai/jobs/info/68f71d919a65fd3458599d4d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Environmental Engineer, Scientist, or Geologist - Entry Level",Langan Engineering & Environmental Services,Hybrid,,$70K-$84K /yr,2025-12-06,,,Yes,"1. Bachelor's degree in Environmental Engineering, Environmental Science, or Geology 2. Minimum GPA of 3.0 3. 0-2 years of work-related experience 4. Strong technical education, professional demeanor, and desire to learn 5. Excellent written and verbal communication skills ...",https://jobright.ai/jobs/info/691accf515b415636718abe0?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Geotechnical Engineer - Entry Level,Langan Engineering & Environmental Services,Hybrid,,"New York, NY",2025-12-06,,,Yes,"1. Bachelor's degree in Civil Engineering required 2. Entry to 3 years of work-related experience 3. Minimum GPA of 3.0 4. EIT Certification, or current registration for FE exam 5. Excellent written and verbal communication skills ...",https://jobright.ai/jobs/info/691aaa4815b4156367189b75?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Engineering Design Tech,ComEd,"University Park, IL",,"$74,400-$102,300 /yr",2025-12-06,5001-10000,,,"1. A bachelor's degree in a technical field and 0-3 years of technical experience, an associate's degree in a technical field and 2 - 5 years of relevant technical experience, or 5-7 years of technical experience or equivalent education if non-degreed or a non-technical or engineering degree. 2. Successful completion of the Technician Occupations Selection Systems (TECH) test. (A bachelor's degree in engineering from an accredited university exempts the TECH Test requirement.) 3. Ability to anal",https://jobright.ai/jobs/info/69341816a0dde7020e2f42c5?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Communications Technician Asstistant (Local 127) - Cody, WY - #114265","Energy
Renewable Energy","Multi Location Cody, WY CODY, Wyoming",,Berkshire Hathaway Energy,2025-12-06,,,,"1. Two-year College or technical degree in electronics, or equivalent formal military electronics training. 2. Proficient computer skills (Microsoft Windows, Internet browsers and Excel). 3. Must pass PacifiCorp's' Electronic Technician Trainee pool exam. 4. Must have a valid driver's license with evidence of a safe driving record. 5. Must be qualified to operate a commercial motor vehicle (CMV). ...",https://jobright.ai/jobs/info/69343f93f131d96e4846a18b?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Maintenance Technician - 2nd Shift,Volvo Group,"Charlotte, NC",,$21.24-$28.73 /hr,2025-12-06,,,,"1. Willingness to learn and grow professionally, shown by dedication, flexibility, and respect. 2. Mechanically inclined with great problem-solving skills. 3. Basic electrical knowledge. 4. Works well independently and with others. 5. Good communication skills. ...",https://jobright.ai/jobs/info/691acc5715b415636718a9fd?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Graduate Building Systems Engineer (Available 2026),Arup,Hybrid,,"New York, NY",2025-12-06,,,,"1. Bachelor’s Degree in Electrical Engineering, Electronics or Computer Engineering, or Architectural Engineering 2. Experience with: AutoCAD, Bluebeam, Microsoft Office (Excel, Word, Visio, PowerPoint, or Project) 3. Excellent communication skills are crucial for team-based working 4. Keen interest in pursuing a career in the field of IT, communications, and technology infrastructure and systems design 5. Detail oriented with excellent planning and organization skills required for our fast-pace",https://jobright.ai/jobs/info/6907759763502c0aded8753e?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Graduate Plumbing Engineer (Available 2026),Arup,Hybrid,,"Multi Location New York, NY Newark, NJ",2025-12-06,,,,"1. Bachelor’s Degree in mechanical, architectural, civil, or environmental engineering 2. Coursework in fluid hydraulics/piping/fluid dynamics 3. Shown interest in the built environment and sustainable development 4. Ability to collaborate with clients 5. Good time management habits, ability to multi-task, ability to sustain focus on long tasks ...",https://jobright.ai/jobs/info/690775a2ff462851fe009a78?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,2nd Shift Quality Assurance Technician,CTI Foods,"Humboldt, IA",,"Cooking
Food Processing",2025-12-06,,,,,https://jobright.ai/jobs/info/6920586ca49a885af9a38ed9?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Quality Control Lab Technician,Amrize,"Vancouver, British Columbia, Canada",,$29.50-$29.50 /hr,2025-12-06,,,,"1. Education: Civil engineering, materials testing and Quality Control related studies is an asset. 2. Prior experience in concrete testing is desirable. 3. Preference will be given to CCIL certified Concrete Testing Technicians. 4. Ability to work long hours – weekend work as needed. 5. Strong written and verbal communication skills with high degree of accuracy. ...",https://jobright.ai/jobs/info/691870cb45fb6f5ead8a55bf?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Field Engineer - Mechanical Construction,"Building Material
Manufacturing","Boise, ID",,"JH Kelly, LLC",2025-12-06,501-1000,,,"1. Bachelor’s degree in mechanical or industrial engineering, construction management, or equivalent hands-on experience in a related field. 2. Strong organizational skills, attention to detail, and timeliness of follow-through. 3. Willingness to work in the field and learn construction from the ground up. 4. Curious self-starter, unafraid to ask questions, thrives on early responsibility, and eager to see how projects come together.",https://jobright.ai/jobs/info/6934364aa0dde7020e2f4b7c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Controls Engineer / Building Automation Systems,The Jamar Company,"Duluth, MN",,$27-$40 /hr,2025-12-06,501-1000,,,"1. Completion of a technical program in a related field, OR fulfillment of a related Jamar internship program. 2. Must demonstrate strong technical aptitude and advanced computer proficiency, including expertise in Microsoft Office Suite (Excel, Word, PowerPoint), Adobe Acrobat, Visio, and foundational Windows operating systems. 3. Must possess in-depth knowledge of engineering principles, HVAC system design and commissioning, and a solid understanding of business operations within the building",https://jobright.ai/jobs/info/6934bc5e764507023d1bddb9?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Launch Fluids Engineer I,Relativity Space,"Cape Canaveral, Florida",,$97000-$124300 /yr,2025-12-06,,,,"1. Bachelor's degree in mechanical engineering, aerospace engineering, or a related field is required 2. Experience in thermal and fluid analyses 3. General experience with fluid components such as valves, regulators, and instrumentation 4. Successful candidates must clear a background check administered by the US government to obtain clearance for on-site work at our government partner location in Cape Canaveral, Florida.",https://jobright.ai/jobs/info/691e0f7409cc522e8773581c?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Highway Engineer,SEH,"Chippewa Falls, WI",,$69000-$89000 /yr,2025-12-06,501-1000,,,"1. Bachelor's degree in civil engineering, or a related field 2. Experience in the design and construction of municipal, or state highway or transportation projects 3. Demonstrated ability to handle multiple projects simultaneously, prioritize tasks, and meet deadlines",https://jobright.ai/jobs/info/68503c7ffb25c9c44c47a6a7?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Safety Engineer,"Grunley Construction Company, Inc.","Rockville, MD",,$75K-$80K /yr,2025-12-06,,,,,https://jobright.ai/jobs/info/68fb9b25f55bb021a889abe1?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,QA Technician 2nd Shift,"Agriculture
Food and Beverage","Sturtevant, WI",,Kerry,2025-12-06,,,,"1. High school diploma or equivalent. 2. Familiarity with current GMPs, HACCP, and allergen awareness. 3. Computer literacy. 4. Strong interpersonal, verbal, and written communication skills. 5. Ability to work independently and in interdepartmental teams. ...",https://jobright.ai/jobs/info/6917d4ff15b415636717bf3d?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Draft Technician,Reyes Beverage Group,"Manteca, CA",,$26-$33 /hr,2025-12-06,501-1000,,,1. Must be at least 21 years of age 2. High School Diploma or General Education Degree with 1 to 2 plus years of related experience 3. Ability to repetitively lift up to 175 pounds,https://jobright.ai/jobs/info/68fbea20f55bb021a889dfea?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Night Shift Brake Technician - Atlanta, GA",The Goodyear Tire & Rubber Company,"Atlanta, GA",,$24-$28 /hr,2025-12-06,,,,"1. Minimum 1 year of automotive experience including brake repairs, fluid flushes, and preventative maintenance 2. Valid driver's license and be at least 18 years of age 3. Authorized to work in the U.S. without company sponsorship now or in the future",https://jobright.ai/jobs/info/68fc9babe0c73b3a1118dc23?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Quality Repair Specialist,,"Bardstown, KY",,AUTOKINITON,2025-12-06,,,,"1. Ability to complete visual quality inspections. 2. Ability to successfully complete the provided mig weld certification training. 3. Ability to safely and efficiently operate mig welding equipment. 4. Ability to mig weld all positions within the mig repair process. 5. Ability to troubleshoot mig welding equipment to order to adjust wire feed, gas and current.",https://jobright.ai/jobs/info/69341241f131d96e484694bb?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,Water Resources EIT/Coordinator,HDR,"Denver, CO",,"$61,369-$87,670 /yr",2025-12-06,5001-10000,,,"1. Bachelor's degree in Civil Engineering or equivalent field 2. Experienced with Microsoft Office Suite, standard CAD platforms such as AutoCAD, and hydraulic modeling software 3. Self-motivated, able to work independently and with a project team to completion of task 4. An attitude and commitment to being an active participant of our employee-owned culture is a must",https://jobright.ai/jobs/info/68c338865001f8077bf623e6?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"2nd Shift, Electronic Technician III_ Onsite",Collins Aerospace,Hybrid,,"Windsor Locks, CT",2025-12-06,,,,"1. 1-2 years of relevant experience. 2. High school diploma or equivalent. 3. Current or previous experience with knowledge of basic electronic and electromechanical assembly, bonding and potting procedures and certification in soldering/rework operations; subject to periodic recertification.",https://jobright.ai/jobs/info/691790edbcdbf3560c9c8ea6?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,ILS Engineer/Test Engineer,ESCO Maritime Solutions,"Yaphank, NY",,$75K-$85K /yr,2025-12-06,,,,"1. Associate’s degree in electrical engineering technology or equivalent. Bachelor's degree in engineering preferred 2. 1–3 years' experience in technical writing, electrical test and/or data review, preferably for military applications 3. Strong analytical abilities to conduct data reviews from test results 4. Skilled with MS Office and Adobe Acrobat 5. Good organization skills and attention to detail ...",https://jobright.ai/jobs/info/68fbe50f93c49825ab1070fd?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Environmental Scientist, Geologist, or Environmental Engineer - Entry Level",Langan Engineering & Environmental Services,Hybrid,,"New York, NY",2025-12-06,,,Yes,"1. Bachelor's degree in Environmental Engineering, Environmental Science, or Geology 2. Minimum GPA of 3.0 3. 0 - 2 years of work-related experience 4. Engineers must have EIT Certification, or current registration for the FE exam 5. Strong technical education, professional demeanor, and desire to learn ...",https://jobright.ai/jobs/info/68a5a6a7b6a3617d7fa72cee?utm_source=1100&utm_campaign=Engineering%20and%20Development
Engineering_Development,"Internet
Mobile",Fiber Splicer,Hybrid,,$32-$44 /hr,2025-12-06,,,,"1. High school diploma or equivalent required 2. Valid Driver’s license required 3. One (1)+ years of experience in the splicing, testing, installation, maintenance and repair of fiber optic networks and/or Outside Plant fiber experience. Or minimum of two (2) years of field experience or military experience. 4. Excellent organizational/administrative skills 5. Self-motivated team player ...",https://jobright.ai/jobs/info/68fa916567272b29af7310a0?utm_source=1100&utm_campaign=Engineering%20and%20Development
